0.232199546	349.248	0.371519274	0.787402
0.743038549	349.242	0.255419501	0.787402
1.131972789	349.248	0.261224490	0.787402
1.544126984	349.246	0.609523810	0.787402
2.345215420	349.239	0.609523810	0.787402
4.638185941	329.648	0.179954649	0.787402
4.887800454	339.935	0.719818594	0.787402
5.613424036	293.673	0.249614512	0.787402
5.868843537	261.629	0.632743764	0.787402
8.074739229	349.262	0.191564626	0.787402
8.405623583	349.245	0.278639456	0.787402
8.794557823	392.002	0.638548753	0.787402
9.578231293	349.245	0.534058957	0.787402
10.385124717	174.613	0.261224490	0.787402
10.785668934	174.624	0.290249433	0.787402
11.180408163	349.246	0.261224490	0.787402
11.586757370	349.249	0.255419501	0.787402
11.975691610	392.012	0.307664399	0.787402
12.376235828	349.234	0.371519274	0.787402
12.753560091	311.137	0.203174603	0.787402
12.962539683	293.673	1.027482993	0.787402
14.913015873	293.676	0.458594104	0.787402
15.394829932	311.084	0.667573696	0.787402
16.219138322	293.673	1.259682540	0.787402
17.943219955	293.68	0.249614512	0.787402
18.396009070	293.68	0.226394558	0.787402
18.831383220	293.679	0.301859410	0.787402
19.278367347	311.142	0.359909297	0.787402
19.713741497	349.243	0.917188209	0.787402
20.665759637	233.087	0.853333333	0.787402
21.559727891	196	2.879274376	0.787402
25.292335601	392.01	0.301859410	0.787402
25.739319728	392.011	0.290249433	0.787402
26.186303855	392.012	0.267029478	0.787402
26.621678005	392.005	0.638548753	0.787402
27.457596372	392.003	0.882358277	0.787402
28.728888889	349.235	0.278639456	0.787402
29.152653061	349.239	0.261224490	0.787402
29.576417234	392.009	0.284444444	0.787402
29.971156463	349.242	0.255419501	0.787402
30.394920635	311.144	0.208979592	0.787402
30.615510204	261.635	0.586303855	0.787402
32.031927438	493.917	0.290249433	0.787402
32.461496599	493.917	0.429569161	0.787402
32.896870748	466.195	0.313469388	0.787402
33.680544218	440.039	0.278639456	0.787402
34.104308390	440.026	0.406349206	0.787402
34.516462585	466.177	0.278639456	0.787402
35.329160998	493.917	0.290249433	0.787402
35.752925170	493.843	0.632743764	0.787402
36.966167800	440.034	0.255419501	0.787402
37.378321995	440.086	0.702403628	0.787402
38.608979592	392.009	0.342494331	0.787402
39.026938776	392.012	0.301859410	0.787402
39.497142857	392.014	0.243809524	0.787402
39.949931973	392.025	0.116099773	0.787402
40.135691610	392.016	0.220589569	0.787402
40.362086168	349.235	0.812698413	0.787402
41.203809524	466.177	0.864943311	0.787402
42.097777778	329.644	0.325079365	0.787402
42.521541950	329.648	0.232199546	0.787402
42.922086168	329.636	0.394739229	0.787402
43.322630385	349.252	0.232199546	0.787402
43.752199546	349.24	0.870748299	0.787402
44.704217687	261.63	0.383129252	0.787402
45.110566893	349.241	0.417959184	0.787402
45.545941043	440.02	1.364172336	0.787402
48.024671202	220.003	0.400544218	0.787402
48.431020408	233.088	0.348299320	0.787402
48.883809524	233.084	1.770521542	0.787402
55.785941043	73.4163	0.116099773	0.787402
55.989115646	73.4163	0.818503401	0.787402
56.819229025	73.4164	0.557278912	0.787402
58.665215420	116.541	0.220589569	0.787402
58.909024943	233.091	0.133514739	0.787402
59.048344671	261.62	0.435374150	0.787402
59.489523810	293.691	0.139319728	0.787402
59.704308390	293.671	1.399002268	0.787402
62.229478458	293.681	0.203174603	0.787402
62.438458050	311.14	0.441179138	0.787402
62.897052154	349.223	0.162539683	0.787402
63.065396825	311.138	0.563083900	0.787402
63.651700680	293.671	0.400544218	0.787402
64.058049887	261.631	0.493424036	0.787402
65.050702948	261.626	0.383129252	0.787402
65.439637188	293.672	0.394739229	0.787402
65.840181406	311.135	0.423764172	0.787402
66.269750567	349.241	0.365714286	0.787402
66.641269841	311.096	0.615328798	0.787402
67.262403628	261.634	0.853333333	0.787402
69.230294785	73.4166	0.121904762	0.787402
69.450884354	73.4162	1.131972789	0.787402
70.640907029	73.4164	0.510839002	0.787402
71.738049887	73.4159	0.400544218	0.787402
72.144399093	69.846	0.429569161	0.787402
72.713287982	440.018	0.522448980	0.787402
73.241541950	392.03	0.145124717	0.787402
73.450521542	392.001	1.770521542	0.787402
75.557732426	392.002	0.388934240	0.787402
75.952471655	466.187	0.325079365	0.787402
76.387845805	466.194	0.278639456	0.787402
76.846439909	466.188	0.261224490	0.787402
77.258594104	466.197	0.220589569	0.787402
77.676553288	466.18	0.417959184	0.787402
78.106122449	392.001	0.417959184	0.787402
78.535691610	311.133	0.371519274	0.787402
78.913015873	293.671	0.876553288	0.787402
79.795374150	261.66	0.133514739	0.787402
80.010158730	261.627	1.468662132	0.787402
82.883628118	196.004	0.104489796	0.787402
83.133242630	196	2.054965986	0.787402
85.414603175	349.234	0.400544218	0.787402
85.820952381	392.013	2.008526077	0.787402
89.263310658	392.038	0.116099773	0.787402
89.437460317	415.269	0.998458050	0.787402
90.493968254	392.004	0.429569161	0.787402
90.929342404	349.24	0.238004535	0.787402
91.341496599	349.238	0.841723356	0.787402
92.798548753	233.1	0.116099773	0.787402
93.001723356	233.083	0.435374150	0.787402
93.471927438	349.24	0.284444444	0.787402
93.884081633	349.248	0.383129252	0.787402
94.273015873	392.016	0.121904762	0.787402
94.499410431	392.003	0.615328798	0.787402
95.120544218	415.342	0.255419501	0.787402
95.526893424	415.325	0.597913832	0.787402
96.130612245	466.174	0.191564626	0.787402
96.327981859	415.33	0.429569161	0.787402
96.763356009	392.008	0.557278912	0.787402
97.651519274	349.234	0.185759637	0.787402
97.843083900	391.992	0.191564626	0.787402
98.040453515	466.176	1.317732426	0.787402
99.375600907	349.246	0.168344671	0.787402
99.549750567	392	0.238004535	0.787402
99.805170068	311.136	0.952018141	0.787402
101.088072562	233.1	0.116099773	0.787402
101.273832200	246.911	0.615328798	0.787402
101.894965986	277.183	0.261224490	0.787402
102.161995465	246.946	0.342494331	0.787402
102.510294785	277.192	0.243809524	0.787402
102.759909297	246.943	0.394739229	0.787402
103.160453515	233.086	1.700861678	0.787402
115.072290249	73.4163	0.290249433	0.787402
115.443809524	73.4163	0.458594104	0.787402
115.914013605	73.4164	0.557278912	0.787402
118.050249433	116.542	0.197369615	0.787402
118.270839002	233.089	0.150929705	0.787402
118.427573696	261.617	0.423764172	0.787402
118.857142857	293.671	0.127709751	0.787402
119.066122449	293.674	1.010068027	0.787402
121.643537415	311.098	0.568888889	0.787402
122.218231293	349.226	0.203174603	0.787402
122.427210884	311.137	0.458594104	0.787402
122.891609977	293.677	0.232199546	0.787402
123.129614512	261.632	0.841723356	0.787402
124.412517007	261.621	0.354104308	0.787402
124.772426304	293.675	0.348299320	0.787402
125.126530612	311.133	0.348299320	0.787402
125.480634921	349.242	0.290249433	0.787402
125.776689342	311.09	0.586303855	0.787402
126.368798186	261.624	0.139319728	0.787402
126.513922902	293.664	0.127709751	0.787402
126.647437642	261.627	0.946213152	0.787402
129.880816327	261.63	0.174149660	0.787402
130.060770975	233.088	0.208979592	0.787402
130.275555556	261.642	0.220589569	0.787402
130.501950113	293.673	0.319274376	0.787402
132.069297052	440.017	0.580498866	0.787402
132.655600907	392.041	0.139319728	0.787402
132.864580499	392.002	0.986848073	0.787402
135.000816327	349.261	0.174149660	0.787402
135.180770975	392	0.191564626	0.787402
135.378140590	466.172	0.377324263	0.787402
135.836734694	466.19	0.290249433	0.787402
136.231473923	466.193	0.307664399	0.787402
136.701678005	466.192	0.272834467	0.787402
137.131247166	466.178	0.417959184	0.787402
137.555011338	392.013	0.179954649	0.787402
137.972970522	311.133	0.296054422	0.787402
138.274829932	293.671	0.911383220	0.787402
139.192018141	261.659	0.139319728	0.787402
139.424217687	261.626	1.683446712	0.787402
142.204807256	392.024	0.162539683	0.787402
142.512471655	196	1.648616780	0.787402
144.201723356	392.001	0.551473923	0.787402
144.759002268	349.243	0.435374150	0.787402
145.200181406	392.011	2.478730159	0.787402
149.182403628	415.294	0.597913832	0.787402
149.873197279	392.001	0.261224490	0.787402
150.140226757	349.252	0.336689342	0.787402
150.529160998	349.238	1.073922902	0.787402
152.700226757	233.087	0.139319728	0.787402
152.874376417	349.257	0.284444444	0.787402
153.274920635	349.234	0.400544218	0.787402
153.681269841	392.001	0.156734694	0.787402
154.105034014	392.06	0.325079365	0.787402
154.517188209	415.34	0.197369615	0.787402
154.911927438	415.328	0.400544218	0.787402
155.318276644	466.17	0.208979592	0.787402
155.533061224	415.324	0.220589569	0.787402
155.759455782	392.002	1.015873016	0.787402
186.183401361	293.652	0.522448980	0.787402
186.798730159	277.15	0.359909297	0.787402
187.222494331	261.665	0.336689342	0.787402
187.634648526	277.226	0.342494331	0.787402
188.046802721	293.632	0.330884354	0.787402
188.464761905	263.207	0.458594104	0.787402
189.080090703	329.67	0.121904762	0.787402
189.265850340	329.639	0.226394558	0.787402
189.515464853	440.057	0.110294785	0.787402
189.910204082	329.663	0.121904762	0.787402
190.090158730	329.642	0.214784580	0.787402
190.328163265	440.043	0.121904762	0.787402
190.885442177	329.645	0.179954649	0.787402
191.117641723	311.157	0.104489796	0.787402
191.291791383	311.138	0.179954649	0.787402
191.500770975	329.643	0.208979592	0.787402
191.854875283	440.024	0.267029478	0.787402
192.249614512	329.651	0.162539683	0.787402
192.638548753	349.266	0.116099773	0.787402
192.847528345	349.275	0.110294785	0.787402
193.033287982	349.276	0.116099773	0.787402
193.230657596	349.265	0.197369615	0.787402
193.468662132	311.149	0.150929705	0.787402
193.828571429	311.146	0.133514739	0.787402
194.229115646	392.052	0.104489796	0.787402
194.426485261	392.023	0.110294785	0.787402
194.612244898	392.03	0.110294785	0.787402
194.803809524	392.002	0.197369615	0.787402
195.018594104	415.346	0.168344671	0.787402
195.395918367	415.365	0.568888889	0.787402
202.843718821	246.926	0.516643991	0.787402
203.435827664	233.052	1.015873016	0.787402
204.457505669	246.928	0.545668934	0.787402
205.090249433	233.09	0.232199546	0.787402
205.334058957	220.034	0.714013605	0.787402
206.106122449	261.639	0.417959184	0.787402
206.692426304	233.09	0.220589569	0.787402
206.930430839	232.758	0.748843537	0.787402
207.685079365	261.655	0.133514739	0.787402
207.888253968	261.641	0.191564626	0.787402
208.085623583	233.068	0.516643991	0.787402
208.671927438	220.003	0.191564626	0.787402
208.869297052	233.085	0.336689342	0.787402
209.252426304	261.636	0.296054422	0.787402
209.664580499	261.625	0.179954649	0.787402
209.850340136	293.676	0.226394558	0.787402
210.088344671	233.088	0.272834467	0.787402
210.500498866	233.098	0.104489796	0.787402
210.680453515	220.36	0.452789116	0.787402
211.313197279	220.017	0.145124717	0.787402
211.522176871	228.109	0.330884354	0.787402
214.053151927	246.949	0.110294785	0.787402
214.233106576	246.193	0.441179138	0.787402
214.854240363	220.016	0.121904762	0.787402
215.063219955	220.001	0.179954649	0.787402
215.260589569	233.082	0.197369615	0.787402
215.661133787	246.959	0.104489796	0.787402
215.841088435	246.95	0.220589569	0.787402
216.067482993	233.112	0.110294785	0.787402
216.247437642	220.034	0.481814059	0.787402
218.284988662	155.565	0.354104308	0.787402
218.679727891	174.636	0.121904762	0.787402
218.865487528	174.61	0.197369615	0.787402
219.068662132	196.024	0.563083900	0.787402
219.654965986	174.595	0.110294785	0.787402
219.869750567	311.157	0.116099773	0.787402
220.055510204	311.166	0.116099773	0.787402
220.241269841	311.138	0.609523810	0.787402
221.901496599	174.628	0.121904762	0.787402
222.069841270	174.612	0.168344671	0.787402
222.243990930	201.198	0.394739229	0.787402
222.644535147	196.004	0.179954649	0.787402
222.847709751	174.603	0.110294785	0.787402
223.225034014	311.158	0.104489796	0.787402
223.416598639	311.135	0.586303855	0.787402
225.036190476	174.634	0.150929705	0.787402
225.245170068	174.618	0.162539683	0.787402
225.413514739	201.835	0.412154195	0.787402
225.831473923	196.004	0.174149660	0.787402
226.028843537	174.598	0.127709751	0.787402
226.835736961	174.627	0.162539683	0.787402
227.004081633	206.536	0.400544218	0.787402
227.410430839	195.998	0.197369615	0.787402
227.619410431	174.641	0.116099773	0.787402
228.188299320	311.142	0.243809524	0.787402
229.558276644	311.16	0.104489796	0.787402
229.732426304	311.128	0.191564626	0.787402
229.929795918	277.189	1.288707483	0.787402
234.126802721	233.099	0.104489796	0.787402
234.295147392	233.099	0.116099773	0.787402
234.486712018	233.087	0.203174603	0.787402
234.695691610	261.626	0.185759637	0.787402
234.887256236	233.105	0.116099773	0.787402
235.084625850	233.1	0.110294785	0.787402
235.293605442	233.081	0.191564626	0.787402
235.496780045	261.623	0.156734694	0.787402
235.659319728	233.096	0.127709751	0.787402
236.071473923	233.093	0.208979592	0.787402
236.286258503	261.629	0.168344671	0.787402
236.460408163	233.099	0.156734694	0.787402
236.680997732	207.677	0.110294785	0.787402
237.040907029	174.639	0.127709751	0.787402
237.464671202	233.087	0.377324263	0.787402
237.865215420	311.136	0.516643991	0.787402
238.521179138	311.159	0.121904762	0.787402
238.706938776	311.144	0.220589569	0.787402
239.299047619	311.093	0.319274376	0.787402
239.699591837	293.694	0.104489796	0.787402
239.891156463	293.692	0.104489796	0.787402
240.059501134	293.686	0.145124717	0.787402
240.280090703	392.012	0.203174603	0.787402
240.686439909	392.025	0.156734694	0.787402
241.092789116	207.654	0.621133787	0.787402
241.719727891	196.003	0.208979592	0.787402
241.934512472	174.616	0.220589569	0.787402
242.369886621	207.662	0.249614512	0.787402
242.764625850	261.632	0.597913832	0.787402
243.368344671	233.093	0.220589569	0.787402
243.594739229	207.664	0.232199546	0.787402
244.030113379	196.01	0.174149660	0.787402
244.494512472	233.085	1.393197279	0.787402
